Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn
7.184308005902065197e+00,1.778735223076402860e+00,2.270596868108705166e+02,1.276523250144900885e+02,3.700000000000000000e+01
7.184308005902065197e+00,1.778735223076405081e+00,1.276523250144900032e+02,2.270596868108706303e+02,3.700000000000000000e+01
9.493415101977937809e+00,1.925975422788915203e+00,3.563599482996662573e+02,1.850282947970530358e+02,3.400000000000000000e+01
9.493415101977937809e+00,1.925975422788917202e+00,1.850282947970530927e+02,3.563599482996667689e+02,3.400000000000000000e+01
9.493415101977937809e+00,1.925975422788917868e+00,3.563599482996668257e+02,1.850282947970530643e+02,3.400000000000000000e+01
9.493415101977937809e+00,1.925975422788916092e+00,1.850282947970532064e+02,3.563599482996667689e+02,3.400000000000000000e+01
7.139162294891899130e+00,2.555270782437989219e+00,2.692436960572916291e+02,1.053679703567093782e+02,3.400000000000000000e+01
7.139162294891899130e+00,2.555270782437986110e+00,1.053679703567095487e+02,2.692436960572917428e+02,3.400000000000000000e+01
7.139162294891899130e+00,2.555270782437988331e+00,2.692436960572915723e+02,1.053679703567093924e+02,3.400000000000000000e+01
7.139162294891899130e+00,2.555270782437993216e+00,1.053679703567092076e+02,2.692436960572916291e+02,3.400000000000000000e+01
7.182940796033643771e+00,1.762800529257690041e+00,2.190193308501869183e+02,1.242451015954796105e+02,4.000000000000000000e+01
7.182940796033643771e+00,1.762800529257691817e+00,1.242451015954794116e+02,2.190193308501867762e+02,4.000000000000000000e+01
7.182940796033643771e+00,1.762800529257692039e+00,2.190193308501870888e+02,1.242451015954795679e+02,4.000000000000000000e+01
7.182940796033643771e+00,1.762800529257687598e+00,1.242451015954797384e+02,2.190193308501868330e+02,4.000000000000000000e+01
6.682024693430713036e+00,1.760447661610725634e+00,1.857724065117098178e+02,1.055256629110671298e+02,2.700000000000000000e+01
6.682024693430713036e+00,1.760447661610725856e+00,1.055256629110670872e+02,1.857724065117097609e+02,2.700000000000000000e+01
6.682024693430713036e+00,1.760447661610726300e+00,1.857724065117098462e+02,1.055256629110671156e+02,2.700000000000000000e+01
6.682024693430713036e+00,1.760447661610726300e+00,1.055256629110670872e+02,1.857724065117097894e+02,2.700000000000000000e+01
6.809042746599184071e+00,2.291132873835340256e+00,2.301586793987033275e+02,1.004562773408332816e+02,3.400000000000000000e+01
6.809042746599184071e+00,2.291132873835334482e+00,1.004562773408336511e+02,2.301586793987035833e+02,3.400000000000000000e+01
6.809042746599184071e+00,2.291132873835340256e+00,2.301586793987034980e+02,1.004562773408333527e+02,3.400000000000000000e+01
6.809042746599184071e+00,2.291132873835341144e+00,1.004562773408333385e+02,2.301586793987035264e+02,3.400000000000000000e+01
7.213611920670862432e+00,1.991461663584712882e+00,2.396977523653787614e+02,1.203627249012230322e+02,3.500000000000000000e+01
7.213611920670862432e+00,1.991461663584713992e+00,1.203627249012228333e+02,2.396977523653785056e+02,3.500000000000000000e+01
7.213611920670862432e+00,1.991461663584711994e+00,2.396977523653786761e+02,1.203627249012230465e+02,3.500000000000000000e+01
7.213611920670862432e+00,1.991461663584709996e+00,1.203627249012230891e+02,2.396977523653785340e+02,3.500000000000000000e+01
6.388606739663152290e+00,2.313554809528422407e+00,2.005830021352118706e+02,8.669904914683961294e+01,2.800000000000000000e+01
6.388606739663152290e+00,2.313554809528419742e+00,8.669904914683961294e+01,2.005830021352116432e+02,2.800000000000000000e+01
6.388606739663152290e+00,2.313554809528421519e+00,2.005830021352117853e+02,8.669904914683961294e+01,2.800000000000000000e+01
6.388606739663152290e+00,2.313554809528419742e+00,8.669904914683964137e+01,2.005830021352116717e+02,2.800000000000000000e+01
7.393540676971905867e+00,3.027258360312527596e+00,3.114147942057335285e+02,1.028702400457104460e+02,3.700000000000000000e+01
7.393540676971905867e+00,3.027258360312528929e+00,1.028702400457104318e+02,3.114147942057335854e+02,3.700000000000000000e+01
7.393540676971905867e+00,3.027258360312526264e+00,3.114147942057333012e+02,1.028702400457104176e+02,3.700000000000000000e+01
7.393540676971905867e+00,3.027258360312526708e+00,1.028702400457104318e+02,3.114147942057334149e+02,3.700000000000000000e+01
8.149975271226734819e+00,2.568695368056303163e+00,4.545062803428934330e+02,1.769405146266184659e+02,3.600000000000000000e+01
8.149975271226734819e+00,2.568695368056307604e+00,1.769405146266181532e+02,4.545062803428934330e+02,3.600000000000000000e+01
8.149975271226734819e+00,2.568695368056305828e+00,4.545062803428937741e+02,1.769405146266184374e+02,3.600000000000000000e+01
8.149975271226734819e+00,2.568695368056305384e+00,1.769405146266183806e+02,4.545062803428935467e+02,3.600000000000000000e+01
4.788900974227776608e+00,1.923249231997630648e+00,1.071812232637098390e+02,5.572924272138322976e+01,2.300000000000000000e+01
4.788900974227776608e+00,1.923249231997631536e+00,5.572924272138314450e+01,1.071812232637097253e+02,2.300000000000000000e+01
4.788900974227776608e+00,1.923249231997630870e+00,1.071812232637097253e+02,5.572924272138315871e+01,2.300000000000000000e+01
4.788900974227776608e+00,1.923249231997631981e+00,5.572924272138314450e+01,1.071812232637097395e+02,2.300000000000000000e+01
5.988333084593119970e+00,1.692382145044182273e+00,1.486560145318683794e+02,8.783832597571364431e+01,3.000000000000000000e+01
5.988333084593119970e+00,1.692382145044183828e+00,8.783832597571372958e+01,1.486560145318686637e+02,3.000000000000000000e+01
5.988333084593119970e+00,1.692382145044184494e+00,1.486560145318686352e+02,8.783832597571368694e+01,3.000000000000000000e+01
5.988333084593119970e+00,1.692382145044184716e+00,8.783832597571367273e+01,1.486560145318686352e+02,3.000000000000000000e+01
3.741449285479473641e+00,5.826649027450840634e+01,3.067688671262995399e+02,5.264927845851579136e+00,2.700000000000000000e+01
3.741449285479473641e+00,5.826649027450861951e+01,5.264927845851559596e+00,3.067688671262995399e+02,2.700000000000000000e+01
3.741449285479473641e+00,5.826649027450839213e+01,3.067688671262997104e+02,5.264927845851583577e+00,2.700000000000000000e+01
3.741449285479473641e+00,5.826649027450859819e+01,5.264927845851559596e+00,3.067688671262994262e+02,2.700000000000000000e+01
5.501156238963718081e+00,1.310976327747309789e+01,6.073580656617965587e+02,4.632868289127983275e+01,2.200000000000000000e+01
5.501156238963718081e+00,1.310976327747307835e+01,4.632868289127986827e+01,6.073580656617961040e+02,2.200000000000000000e+01
5.501156238963718081e+00,1.310976327747309966e+01,6.073580656617965587e+02,4.632868289127982564e+01,2.200000000000000000e+01
5.501156238963718081e+00,1.310976327747308900e+01,4.632868289127986827e+01,6.073580656617965587e+02,2.200000000000000000e+01
4.440506239459216076e+00,3.045126134693648012e+01,3.466184861414987495e+02,1.138273000229496112e+01,2.300000000000000000e+01
4.440506239459216076e+00,3.045126134693642683e+01,1.138273000229497711e+01,3.466184861414985789e+02,2.300000000000000000e+01
4.440506239459216076e+00,3.045126134693652276e+01,3.466184861414988063e+02,1.138273000229494691e+01,2.300000000000000000e+01
4.440506239459216076e+00,3.045126134693657249e+01,1.138273000229492027e+01,3.466184861414985789e+02,2.300000000000000000e+01
4.400315866604722181e+00,2.948208655491465890e+01,2.928782272728749376e+02,9.934107842989565285e+00,2.200000000000000000e+01
4.400315866604722181e+00,2.948208655491458074e+01,9.934107842989590154e+00,2.928782272728748808e+02,2.200000000000000000e+01
4.400315866604722181e+00,2.948208655491459851e+01,2.928782272728749376e+02,9.934107842989586601e+00,2.200000000000000000e+01
4.400315866604722181e+00,2.948208655491475838e+01,9.934107842989533310e+00,2.928782272728749376e+02,2.200000000000000000e+01
4.823166658780255744e+00,7.035165689721272031e+01,4.944451606101396806e+02,7.028194962523039102e+00,2.900000000000000000e+01
4.823166658780255744e+00,7.035165689721308979e+01,7.028194962523002687e+00,4.944451606101397374e+02,2.900000000000000000e+01
4.823166658780255744e+00,7.035165689721279136e+01,4.944451606101397374e+02,7.028194962523033773e+00,2.900000000000000000e+01
4.823166658780255744e+00,7.035165689721250715e+01,7.028194962523059530e+00,4.944451606101395669e+02,2.900000000000000000e+01
4.615306108555444986e+00,2.615253161436769247e+01,3.797531588188446108e+02,1.452070355629416731e+01,2.300000000000000000e+01
4.615306108555444986e+00,2.615253161436768892e+01,1.452070355629416554e+01,3.797531588188444971e+02,2.300000000000000000e+01
4.615306108555444986e+00,2.615253161436770668e+01,3.797531588188445539e+02,1.452070355629415843e+01,2.300000000000000000e+01
4.615306108555444986e+00,2.615253161436760010e+01,1.452070355629422238e+01,3.797531588188446676e+02,2.300000000000000000e+01
4.995072450843130341e+00,6.621692075034489733e+01,4.862225347012578140e+02,7.342874437403151155e+00,1.600000000000000000e+01
4.995072450843130341e+00,6.621692075034574998e+01,7.342874437403054344e+00,4.862225347012577004e+02,1.600000000000000000e+01
4.995072450843130341e+00,6.621692075034525260e+01,4.862225347012574161e+02,7.342874437403105858e+00,1.600000000000000000e+01
4.995072450843130341e+00,6.621692075034474101e+01,7.342874437403168031e+00,4.862225347012578140e+02,1.600000000000000000e+01
5.163262851895439987e+00,5.956021600423152762e+01,5.345983053814850336e+02,8.975761695416011321e+00,2.700000000000000000e+01
5.163262851895439987e+00,5.956021600423120077e+01,8.975761695416053954e+00,5.345983053814846926e+02,2.700000000000000000e+01
5.163262851895439987e+00,5.956021600423152762e+01,5.345983053814850336e+02,8.975761695416011321e+00,2.700000000000000000e+01
5.163262851895439987e+00,5.956021600423200368e+01,8.975761695415940267e+00,5.345983053814850336e+02,2.700000000000000000e+01
4.962471975597841478e+00,1.628756267899348131e+01,3.668468522539719743e+02,2.252312758415993699e+01,1.900000000000000000e+01
4.962471975597841478e+00,1.628756267899349197e+01,2.252312758415990857e+01,3.668468522539718037e+02,1.900000000000000000e+01
4.962471975597841478e+00,1.628756267899350263e+01,3.668468522539715764e+02,2.252312758415988014e+01,1.900000000000000000e+01
4.962471975597841478e+00,1.628756267899349908e+01,2.252312758415990857e+01,3.668468522539719743e+02,1.900000000000000000e+01
6.057983486867255074e+00,3.267607787577693301e+01,7.143171490925702756e+02,2.186055351588263918e+01,2.800000000000000000e+01
6.057983486867255074e+00,3.267607787577674117e+01,2.186055351588277063e+01,7.143171490925703893e+02,2.800000000000000000e+01
6.347649591210216435e+00,3.363188631332001677e+01,7.068373795537941078e+02,2.101688180581916754e+01,2.800000000000000000e+01
6.057983486867255074e+00,3.267607787577690459e+01,2.186055351588265694e+01,7.143171490925702756e+02,2.800000000000000000e+01
6.150813560238083788e+00,1.479199394426714598e+01,4.899667826224995224e+02,3.312378199102720089e+01,3.700000000000000000e+01
6.150813560238083788e+00,1.479199394426716552e+01,3.312378199102715826e+01,4.899667826224995224e+02,3.700000000000000000e+01
6.150813560238083788e+00,1.479199394426715308e+01,4.899667826224992950e+02,3.312378199102717247e+01,3.700000000000000000e+01
6.150813560238083788e+00,1.479199394426713532e+01,3.312378199102721510e+01,4.899667826224994087e+02,3.700000000000000000e+01
4.495418437128712696e+00,2.599837086761639426e+01,3.211848196166688467e+02,1.235403638374653212e+01,2.400000000000000000e+01
4.495418437128712696e+00,2.599837086761643334e+01,1.235403638374651791e+01,3.211848196166689604e+02,2.400000000000000000e+01
4.495418437128712696e+00,2.599837086761644045e+01,3.211848196166690173e+02,1.235403638374651791e+01,2.400000000000000000e+01
4.495418437128712696e+00,2.599837086761654703e+01,1.235403638374646107e+01,3.211848196166688467e+02,2.400000000000000000e+01
4.096891013912135726e+00,6.061830766399200598e+01,3.202092837317325120e+02,5.282385735785570802e+00,1.900000000000000000e+01
4.096891013912135726e+00,6.061830766399273074e+01,5.282385735785510406e+00,3.202092837317326826e+02,1.900000000000000000e+01
4.096891013912135726e+00,6.061830766399207704e+01,3.202092837317327394e+02,5.282385735785568137e+00,1.900000000000000000e+01
4.096891013912135726e+00,6.061830766399202730e+01,5.282385735785567249e+00,3.202092837317323983e+02,1.900000000000000000e+01
5.136699438134781026e+00,3.113824184609338630e+01,4.179370462111185134e+02,1.342198600283377985e+01,2.700000000000000000e+01
5.136699438134781026e+00,3.113824184609341472e+01,1.342198600283376209e+01,4.179370462111183429e+02,2.700000000000000000e+01
5.136699438134781026e+00,3.113824184609335433e+01,4.179370462111186271e+02,1.342198600283379761e+01,2.700000000000000000e+01
5.136699438134781026e+00,3.113824184609314472e+01,1.342198600283387577e+01,4.179370462111182860e+02,2.700000000000000000e+01
4.083032571467471783e+00,2.971040612166878958e+01,2.787764776328306766e+02,9.383125780616969891e+00,2.100000000000000000e+01
4.083032571467471783e+00,2.971040612166894235e+01,9.383125780616921929e+00,2.787764776328306766e+02,2.100000000000000000e+01
4.083032571467471783e+00,2.971040612166880379e+01,2.787764776328307335e+02,9.383125780616968115e+00,2.100000000000000000e+01
4.083032571467471783e+00,2.971040612166877182e+01,9.383125780616978773e+00,2.787764776328307335e+02,2.100000000000000000e+01
5.554999745689905843e+00,3.411760710532247032e+01,4.770320756229552899e+02,1.398199100395105177e+01,2.600000000000000000e+01
5.554999745689905843e+00,3.411760710532244900e+01,1.398199100395106598e+01,4.770320756229554604e+02,2.600000000000000000e+01
5.554999745689905843e+00,3.411760710532251295e+01,4.770320756229555172e+02,1.398199100395104111e+01,2.600000000000000000e+01
5.554999745689905843e+00,3.411760710532244190e+01,1.398199100395106598e+01,4.770320756229553467e+02,2.600000000000000000e+01
5.157387167951346107e+00,3.588511896005405077e+01,4.129309702036621275e+02,1.150702525643905894e+01,2.700000000000000000e+01
5.157387167951346107e+00,3.588511896005416446e+01,1.150702525643902163e+01,4.129309702036621275e+02,2.700000000000000000e+01
5.157387167951346107e+00,3.588511896005405788e+01,4.129309702036620138e+02,1.150702525643905361e+01,2.700000000000000000e+01
5.157387167951346107e+00,3.588511896005418578e+01,1.150702525643902163e+01,4.129309702036622980e+02,2.700000000000000000e+01
5.566477017891743984e+00,3.664259821195910405e+01,5.352337211086467050e+02,1.460687143451420589e+01,3.000000000000000000e+01
5.566477017891743984e+00,3.664259821195906142e+01,1.460687143451423253e+01,5.352337211086471598e+02,3.000000000000000000e+01
5.566477017891743984e+00,3.664259821195913247e+01,5.352337211086473872e+02,1.460687143451421299e+01,3.000000000000000000e+01
5.566477017891743984e+00,3.664259821195910405e+01,1.460687143451423253e+01,5.352337211086477282e+02,3.000000000000000000e+01
5.235418547582346704e+00,1.007890342012447178e+02,5.245442763345082540e+02,5.204378437510915667e+00,2.000000000000000000e+01
5.235418547582346704e+00,1.007890342012437372e+02,5.204378437510968070e+00,5.245442763345083677e+02,2.000000000000000000e+01
5.235418547582346704e+00,1.007890342012449452e+02,5.245442763345082540e+02,5.204378437510904121e+00,2.000000000000000000e+01
5.235418547582346704e+00,1.007890342012459115e+02,5.204378437510854383e+00,5.245442763345082540e+02,2.000000000000000000e+01
4.840699350817073032e+00,2.573877009777873681e+01,4.109924394573022823e+02,1.596783521108380555e+01,2.200000000000000000e+01
4.840699350817073032e+00,2.573877009777870128e+01,1.596783521108380910e+01,4.109924394573018276e+02,2.200000000000000000e+01
4.840699350817073032e+00,2.573877009777870484e+01,4.109924394573020550e+02,1.596783521108381620e+01,2.200000000000000000e+01
4.840699350817073032e+00,2.573877009777862312e+01,1.596783521108386594e+01,4.109924394573019981e+02,2.200000000000000000e+01
3.779325206399490433e+00,2.749781367255347675e+01,2.781943468216711608e+02,1.011696239324461644e+01,1.700000000000000000e+01
3.779325206399490433e+00,2.749781367255338793e+01,1.011696239324464841e+01,2.781943468216711608e+02,1.700000000000000000e+01
3.779325206399490433e+00,2.749781367255345899e+01,2.781943468216711608e+02,1.011696239324462354e+01,1.700000000000000000e+01
3.779325206399490433e+00,2.749781367255355136e+01,1.011696239324459157e+01,2.781943468216712176e+02,1.700000000000000000e+01
4.461643571342799319e+00,1.040035077594550650e+01,3.165448424419319053e+02,3.043597752241721821e+01,2.200000000000000000e+01
4.461643571342799319e+00,1.040035077594549762e+01,3.043597752241726084e+01,3.165448424419320759e+02,2.200000000000000000e+01
4.461643571342799319e+00,1.040035077594547097e+01,3.165448424419321327e+02,3.043597752241734611e+01,2.200000000000000000e+01
4.461643571342799319e+00,1.040035077594545676e+01,3.043597752241737453e+01,3.165448424419320190e+02,2.200000000000000000e+01
5.259090293708375441e+00,1.892051905941811896e+01,4.435087528540253743e+02,2.344062292695182848e+01,1.700000000000000000e+01
5.259090293708375441e+00,1.892051905941801948e+01,2.344062292695195993e+01,4.435087528540255448e+02,1.700000000000000000e+01
5.259090293708375441e+00,1.892051905941811896e+01,4.435087528540257154e+02,2.344062292695184624e+01,1.700000000000000000e+01
5.259090293708375441e+00,1.892051905941820067e+01,2.344062292695173255e+01,4.435087528540255448e+02,1.700000000000000000e+01
4.686600390065965627e+00,1.764112273136212039e+01,3.077647184759244965e+02,1.744586912990435934e+01,1.600000000000000000e+01
4.686600390065965627e+00,1.764112273136214171e+01,1.744586912990433802e+01,3.077647184759244965e+02,1.600000000000000000e+01
4.686600390065965627e+00,1.764112273136212750e+01,3.077647184759243260e+02,1.744586912990434158e+01,1.600000000000000000e+01
4.686600390065965627e+00,1.764112273136214171e+01,1.744586912990433802e+01,3.077647184759244965e+02,1.600000000000000000e+01
4.840123427573145953e+00,9.634717962437269634e+00,3.495692557458423835e+02,3.628225103305595667e+01,2.100000000000000000e+01
4.840123427573145953e+00,9.634717962437289174e+00,3.628225103305589982e+01,3.495692557458425540e+02,2.100000000000000000e+01
4.840123427573145953e+00,9.634717962437273187e+00,3.495692557458423835e+02,3.628225103305594246e+01,2.100000000000000000e+01
4.840123427573145953e+00,9.634717962437244765e+00,3.628225103305607036e+01,3.495692557458426108e+02,2.100000000000000000e+01
6.279585779507019794e+00,9.571514166325151507e+00,5.140081213348031497e+02,5.370186079264294676e+01,3.200000000000000000e+01
6.279585779507019794e+00,9.571514166325185258e+00,5.370186079264271939e+01,5.140081213348028086e+02,3.200000000000000000e+01
6.279585779507019794e+00,9.571514166325131967e+00,5.140081213348025813e+02,5.370186079264298940e+01,3.200000000000000000e+01
6.279585779507019794e+00,9.571514166325087558e+00,5.370186079264328782e+01,5.140081213348030360e+02,3.200000000000000000e+01
4.994497917536342868e+00,2.213670488389887936e+01,4.192991326020851375e+02,1.894135259972960839e+01,2.300000000000000000e+01
4.994497917536342868e+00,2.213670488389881186e+01,1.894135259972966878e+01,4.192991326020852512e+02,2.300000000000000000e+01
4.994497917536342868e+00,2.213670488389886160e+01,4.192991326020851375e+02,1.894135259972962260e+01,2.300000000000000000e+01
4.994497917536342868e+00,2.213670488389887581e+01,1.894135259972961194e+01,4.192991326020851375e+02,2.300000000000000000e+01
5.793239928544990036e+00,1.062515775391616657e+01,5.251391667987402343e+02,4.942412893636210924e+01,2.600000000000000000e+01
5.793239928544990036e+00,1.062515775391616657e+01,4.942412893636210924e+01,5.251391667987402343e+02,2.600000000000000000e+01
5.793239928544990036e+00,1.062515775391616124e+01,5.251391667987400069e+02,4.942412893636210924e+01,2.600000000000000000e+01
5.793239928544990036e+00,1.062515775391614881e+01,4.942412893636216609e+01,5.251391667987400069e+02,2.600000000000000000e+01
4.393573076903026120e+00,3.025333982726843018e+01,3.356506835005012590e+02,1.109466542923525978e+01,1.800000000000000000e+01
4.393573076903026120e+00,3.025333982726846216e+01,1.109466542923524912e+01,3.356506835005013158e+02,1.800000000000000000e+01
4.393573076903026120e+00,3.025333982726839466e+01,3.356506835005015432e+02,1.109466542923528110e+01,1.800000000000000000e+01
4.393573076903026120e+00,3.025333982726831650e+01,1.109466542923530596e+01,3.356506835005013727e+02,1.800000000000000000e+01
4.661351553606697173e+00,2.856748630177666115e+01,3.539402577485892039e+02,1.238961853380068057e+01,9.000000000000000000e+00
4.661351553606697173e+00,2.856748630177668247e+01,1.238961853380067168e+01,3.539402577485892039e+02,9.000000000000000000e+00
4.661351553606697173e+00,2.856748630177666115e+01,3.539402577485892039e+02,1.238961853380068057e+01,9.000000000000000000e+00
4.661351553606697173e+00,2.856748630177668247e+01,1.238961853380067168e+01,3.539402577485892039e+02,9.000000000000000000e+00
4.447758625274315314e+00,3.999357498172525283e+01,3.797382096856746330e+02,9.494980377702994190e+00,2.000000000000000000e+01
4.447758625274315314e+00,3.999357498172541625e+01,9.494980377702972874e+00,3.797382096856753719e+02,2.000000000000000000e+01
4.447758625274315314e+00,3.999357498172533099e+01,3.797382096856754288e+02,9.494980377702994190e+00,2.000000000000000000e+01
4.447758625274315314e+00,3.999357498172523151e+01,9.494980377703029717e+00,3.797382096856758835e+02,2.000000000000000000e+01
5.579303645084703334e+00,1.396789752119083516e+01,4.956711886453167608e+02,3.548645656179314756e+01,2.200000000000000000e+01
5.579303645084703334e+00,1.396789752119083694e+01,3.548645656179314756e+01,4.956711886453168745e+02,2.200000000000000000e+01
5.579303645084703334e+00,1.396789752119083872e+01,4.956711886453168745e+02,3.548645656179314756e+01,2.200000000000000000e+01
5.579303645084703334e+00,1.396789752119083161e+01,3.548645656179314756e+01,4.956711886453166471e+02,2.200000000000000000e+01
4.655282085437938200e+00,1.521587136925939987e+01,3.882368470488604544e+02,2.551525559247397013e+01,2.100000000000000000e+01
4.655282085437938200e+00,1.521587136925946560e+01,2.551525559247386354e+01,3.882368470488605112e+02,2.100000000000000000e+01
4.655282085437938200e+00,1.521587136925940698e+01,3.882368470488604544e+02,2.551525559247395591e+01,2.100000000000000000e+01
4.655282085437938200e+00,1.521587136925943895e+01,2.551525559247392039e+01,3.882368470488606818e+02,2.100000000000000000e+01
5.797384588521341975e+00,1.350854333966922738e+01,4.845377916770549973e+02,3.586898894229105395e+01,3.100000000000000000e+01
5.797384588521341975e+00,1.350854333966921494e+01,3.586898894229108237e+01,4.845377916770548836e+02,3.100000000000000000e+01
5.797384588521341975e+00,1.350854333966923626e+01,4.845377916770549405e+02,3.586898894229102552e+01,3.100000000000000000e+01
5.797384588521341975e+00,1.350854333966916343e+01,3.586898894229119605e+01,4.845377916770546562e+02,3.100000000000000000e+01
6.666143577964385614e+00,2.896986479942130188e+01,6.292985915864178423e+02,2.172252428319888651e+01,3.100000000000000000e+01
6.666143577964385614e+00,2.896986479942124504e+01,2.172252428319893625e+01,6.292985915864180697e+02,3.100000000000000000e+01
6.666143577964385614e+00,2.896986479942136938e+01,6.292985915864182971e+02,2.172252428319885098e+01,3.100000000000000000e+01
6.666143577964385614e+00,2.896986479942139070e+01,2.172252428319882256e+01,6.292985915864179560e+02,3.100000000000000000e+01
5.114120539505616847e+00,1.857372197777960210e+01,5.086251397930540179e+02,2.738412583118990185e+01,2.200000000000000000e+01
5.114120539505616847e+00,1.857372197777961631e+01,2.738412583118986277e+01,5.086251397930536768e+02,2.200000000000000000e+01
5.114120539505616847e+00,1.857372197777957723e+01,5.086251397930536200e+02,2.738412583118991606e+01,2.200000000000000000e+01
5.114120539505616847e+00,1.857372197777953815e+01,2.738412583118997645e+01,5.086251397930536200e+02,2.200000000000000000e+01
4.749858452144379406e+00,4.869831240769735103e+01,4.134521446893824645e+02,8.490071303251802703e+00,2.100000000000000000e+01
4.749858452144379406e+00,4.869831240769738656e+01,8.490071303251795598e+00,4.134521446893824645e+02,2.100000000000000000e+01
4.749858452144379406e+00,4.869831240769764236e+01,4.134521446893826919e+02,8.490071303251756518e+00,2.100000000000000000e+01
4.749858452144379406e+00,4.869831240769777025e+01,8.490071303251738755e+00,4.134521446893829193e+02,2.100000000000000000e+01
4.546511791449863615e+00,2.067204411599357172e+01,3.437368294876249593e+02,1.662810061544335838e+01,1.700000000000000000e+01
4.546511791449863615e+00,2.067204411599355751e+01,1.662810061544337259e+01,3.437368294876250161e+02,1.700000000000000000e+01
4.546511791449863615e+00,2.067204411599349356e+01,3.437368294876253572e+02,1.662810061544344009e+01,1.700000000000000000e+01
4.546511791449863615e+00,2.067204411599341896e+01,1.662810061544348628e+01,3.437368294876250729e+02,1.700000000000000000e+01
