Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn
6.267019889680125466e+00,2.528403574471380200e+00,7.020805591795797795e+01,1.775142995396514891e+02,2.600000000000000000e+01
6.745114600572617469e+00,1.444048704672856509e+00,1.492731742457977759e+02,1.033712877985060885e+02,3.700000000000000000e+01
6.745114600572617469e+00,1.444048704672856953e+00,1.033712877985059322e+02,1.492731742457975770e+02,3.700000000000000000e+01
6.745114600572617469e+00,1.444048704672855843e+00,1.492731742457976338e+02,1.033712877985060459e+02,3.700000000000000000e+01
6.745114600572617469e+00,1.444048704672851624e+00,1.033712877985063017e+02,1.492731742457975770e+02,3.700000000000000000e+01
7.486648523042756409e+00,1.432310929766624552e+00,1.812454105111363560e+02,1.265405483854457600e+02,3.400000000000000000e+01
7.486648523042756409e+00,1.432310929766622998e+00,1.265405483854459590e+02,1.812454105111364413e+02,3.400000000000000000e+01
7.486648523042756409e+00,1.432310929766623886e+00,1.812454105111362992e+02,1.265405483854457742e+02,3.400000000000000000e+01
7.486648523042756409e+00,1.432310929766629215e+00,1.265405483854453479e+02,1.812454105111363560e+02,3.400000000000000000e+01
5.714696337534875603e+00,1.411061082731367433e+00,1.157224255435119034e+02,8.201092565001503942e+01,2.900000000000000000e+01
5.714696337534875603e+00,1.411061082731365879e+00,8.201092565001508206e+01,1.157224255435118323e+02,2.900000000000000000e+01
5.714696337534875603e+00,1.411061082731366101e+00,1.157224255435117186e+02,8.201092565001499679e+01,2.900000000000000000e+01
5.714696337534875603e+00,1.411061082731365435e+00,8.201092565001505363e+01,1.157224255435117470e+02,2.900000000000000000e+01
6.233333028732313430e+00,1.179355356601880178e+00,9.427145675324092622e+01,7.993473402695920527e+01,2.600000000000000000e+01
6.233333028732313430e+00,1.179355356601880178e+00,7.993473402695917684e+01,9.427145675324088359e+01,2.600000000000000000e+01
6.233333028732313430e+00,1.179355356601879512e+00,9.427145675324084095e+01,7.993473402695917684e+01,2.600000000000000000e+01
6.233333028732313430e+00,1.179355356601880622e+00,7.993473402695919106e+01,9.427145675324092622e+01,2.600000000000000000e+01
7.370983147533079816e+00,1.867422510168042615e+00,2.327343824575213489e+02,1.246286692970079031e+02,2.600000000000000000e+01
7.370983147533079816e+00,1.867422510168043726e+00,1.246286692970079457e+02,2.327343824575216047e+02,2.600000000000000000e+01
7.370983147533079816e+00,1.867422510168045058e+00,2.327343824575216900e+02,1.246286692970079173e+02,2.600000000000000000e+01
7.370983147533079816e+00,1.867422510168043726e+00,1.246286692970079173e+02,2.327343824575215194e+02,2.600000000000000000e+01
5.595654889438223201e+00,1.513817791850490702e+00,1.152289547214829923e+02,7.611811364736777819e+01,2.700000000000000000e+01
5.595654889438223201e+00,1.513817791850490480e+00,7.611811364736774976e+01,1.152289547214829213e+02,2.700000000000000000e+01
5.595654889438223201e+00,1.513817791850490257e+00,1.152289547214829213e+02,7.611811364736774976e+01,2.700000000000000000e+01
5.595654889438223201e+00,1.513817791850490257e+00,7.611811364736780661e+01,1.152289547214829923e+02,2.700000000000000000e+01
6.880113307535465239e+00,1.834418466911784007e+00,1.593700341133318545e+02,8.687768739137744944e+01,3.500000000000000000e+01
6.880113307535465239e+00,1.834418466911783563e+00,8.687768739137749208e+01,1.593700341133318830e+02,3.500000000000000000e+01
6.880113307535465239e+00,1.834418466911780898e+00,1.593700341133315987e+02,8.687768739137746365e+01,3.500000000000000000e+01
6.880113307535465239e+00,1.834418466911782897e+00,8.687768739137744944e+01,1.593700341133317693e+02,3.500000000000000000e+01
5.677365064839348996e+00,1.137404728054322245e+00,1.115095924845914936e+02,1.268315377153850818e+02,3.200000000000000000e+01
5.677365064839348996e+00,1.137404728054322467e+00,1.268315377153850960e+02,1.115095924845914936e+02,3.200000000000000000e+01
5.677365064839348996e+00,1.137404728054321801e+00,1.115095924845914936e+02,1.268315377153850392e+02,3.200000000000000000e+01
5.677365064839348996e+00,1.137404728054323133e+00,1.268315377153851813e+02,1.115095924845914936e+02,3.200000000000000000e+01
7.161375906365081256e+00,1.315062037286585328e+00,1.350602265520689969e+02,1.776125766859516375e+02,3.700000000000000000e+01
7.161375906365081256e+00,1.315062037286585994e+00,1.776125766859515522e+02,1.350602265520688832e+02,3.700000000000000000e+01
7.161375906365081256e+00,1.315062037286585550e+00,1.350602265520690537e+02,1.776125766859517228e+02,3.700000000000000000e+01
7.161375906365081256e+00,1.315062037286585994e+00,1.776125766859518080e+02,1.350602265520690821e+02,3.700000000000000000e+01
5.282413161298538107e+00,1.707248133843138449e+00,1.131478496211126696e+02,6.627498802204499384e+01,2.800000000000000000e+01
5.282413161298538107e+00,1.707248133843138893e+00,6.627498802204497963e+01,1.131478496211126696e+02,2.800000000000000000e+01
5.282413161298538107e+00,1.707248133843138893e+00,1.131478496211127265e+02,6.627498802204500805e+01,2.800000000000000000e+01
5.282413161298538107e+00,1.707248133843138227e+00,6.627498802204502226e+01,1.131478496211126981e+02,2.800000000000000000e+01
6.710721365192387822e+00,1.202459306262824823e+00,1.357898711236980773e+02,1.129267912988467515e+02,2.800000000000000000e+01
6.710721365192387822e+00,1.202459306262822603e+00,1.129267912988470073e+02,1.357898711236981057e+02,2.800000000000000000e+01
6.710721365192387822e+00,1.202459306262824379e+00,1.357898711236979921e+02,1.129267912988467373e+02,2.800000000000000000e+01
6.710721365192387822e+00,1.202459306262825045e+00,1.129267912988466378e+02,1.357898711236979636e+02,2.800000000000000000e+01
9.396481829123136009e+00,1.739678407975375540e+00,2.741683737425501022e+02,1.575971584665611545e+02,3.800000000000000000e+01
9.396481829123136009e+00,1.739678407975375984e+00,1.575971584665610976e+02,2.741683737425500453e+02,3.800000000000000000e+01
9.396481829123136009e+00,1.739678407975374430e+00,2.741683737425500453e+02,1.575971584665612397e+02,3.800000000000000000e+01
9.396481829123136009e+00,1.739678407975373542e+00,1.575971584665613250e+02,2.741683737425500453e+02,3.800000000000000000e+01
9.250372959588668564e+00,1.537642262243218205e+00,2.101759814167326397e+02,1.366871778810979663e+02,5.700000000000000000e+01
9.250372959588668564e+00,1.537642262243218427e+00,1.366871778810979663e+02,2.101759814167326965e+02,5.700000000000000000e+01
9.250372959588668564e+00,1.537642262243218427e+00,2.101759814167328670e+02,1.366871778810980800e+02,5.700000000000000000e+01
9.250372959588668564e+00,1.537642262243218205e+00,1.366871778810980231e+02,2.101759814167327249e+02,5.700000000000000000e+01
1.104633006935630490e+01,3.052963578169974657e+00,4.601964905482994936e+02,1.507376287876166430e+02,4.400000000000000000e+01
1.104633006935630490e+01,3.052963578169971992e+00,1.507376287876169272e+02,4.601964905482999484e+02,4.400000000000000000e+01
1.104633006935630490e+01,3.052963578169967107e+00,4.601964905483004031e+02,1.507376287876173251e+02,4.400000000000000000e+01
1.104633006935630490e+01,3.052963578169970216e+00,1.507376287876170409e+02,4.601964905483000621e+02,4.400000000000000000e+01
8.786137048761766266e+00,1.775305530607075744e+00,2.288310474934910701e+02,1.288967130155004952e+02,5.100000000000000000e+01
8.786137048761766266e+00,1.775305530607073967e+00,1.288967130155004668e+02,2.288310474934908143e+02,5.100000000000000000e+01
8.786137048761766266e+00,1.775305530607072413e+00,2.288310474934906438e+02,1.288967130155004952e+02,5.100000000000000000e+01
8.786137048761766266e+00,1.775305530607073523e+00,1.288967130155004668e+02,2.288310474934907290e+02,5.100000000000000000e+01
1.014249120703768448e+01,1.253774809374377019e+00,1.603899447728344683e+02,2.010928724331273827e+02,5.100000000000000000e+01
1.014249120703768448e+01,1.253774809374376131e+00,2.010928724331273543e+02,1.603899447728345535e+02,5.100000000000000000e+01
1.014249120703768448e+01,1.253774809374377908e+00,1.603899447728343262e+02,2.010928724331273543e+02,5.100000000000000000e+01
1.014249120703768448e+01,1.253774809374377019e+00,2.010928724331274111e+02,1.603899447728344683e+02,5.100000000000000000e+01
8.766184136028508433e+00,1.929251564445015665e+00,1.674689367751568909e+02,8.680513203229273245e+01,2.900000000000000000e+01
8.766184136028508433e+00,1.929251564445017664e+00,8.680513203229256192e+01,1.674689367751567488e+02,2.900000000000000000e+01
8.766184136028508433e+00,1.929251564445014999e+00,1.674689367751568909e+02,8.680513203229276087e+01,2.900000000000000000e+01
8.766184136028508433e+00,1.929251564445012779e+00,8.680513203229284613e+01,1.674689367751568625e+02,2.900000000000000000e+01
1.058803423197186966e+01,1.937882501719225603e+00,2.842661397563465471e+02,1.466890482287522559e+02,5.900000000000000000e+01
1.058803423197186966e+01,1.937882501719229156e+00,1.466890482287521422e+02,2.842661397563468313e+02,5.900000000000000000e+01
1.058803423197186966e+01,1.937882501719225603e+00,2.842661397563465471e+02,1.466890482287522559e+02,5.900000000000000000e+01
1.058803423197186966e+01,1.937882501719228268e+00,1.466890482287521706e+02,2.842661397563467744e+02,5.900000000000000000e+01
1.101982194512321200e+01,1.252228895419267962e+00,2.610148380365292837e+02,2.084401973084457609e+02,3.900000000000000000e+01
1.101982194512321200e+01,1.252228895419268406e+00,2.084401973084455335e+02,2.610148380365291132e+02,3.900000000000000000e+01
1.101982194512321200e+01,1.252228895419266186e+00,2.610148380365288858e+02,2.084401973084457325e+02,3.900000000000000000e+01
1.101982194512321200e+01,1.252228895419267296e+00,2.084401973084457040e+02,2.610148380365291132e+02,3.900000000000000000e+01
8.471761539452916878e+00,2.287212638038674140e+00,1.933793662524813328e+02,8.454804902543193634e+01,3.500000000000000000e+01
8.471761539452916878e+00,2.287212638038675472e+00,8.454804902543190792e+01,1.933793662524813612e+02,3.500000000000000000e+01
8.471761539452916878e+00,2.287212638038675472e+00,1.933793662524814465e+02,8.454804902543193634e+01,3.500000000000000000e+01
8.471761539452916878e+00,2.287212638038675472e+00,8.454804902543187950e+01,1.933793662524813328e+02,3.500000000000000000e+01
1.034991583766411871e+01,1.840073159292374694e+00,2.717508686219387641e+02,1.476848174484781282e+02,5.500000000000000000e+01
1.034991583766411871e+01,1.840073159292373361e+00,1.476848174484781282e+02,2.717508686219385368e+02,5.500000000000000000e+01
1.034991583766411871e+01,1.840073159292373806e+00,2.717508686219385936e+02,1.476848174484780998e+02,5.500000000000000000e+01
1.034991583766411871e+01,1.840073159292374694e+00,1.476848174484779861e+02,2.717508686219385368e+02,5.500000000000000000e+01
8.674407596829285083e+00,1.878195544496378933e+00,2.183163031937716312e+02,1.162372596578122312e+02,4.100000000000000000e+01
8.674407596829285083e+00,1.878195544496371827e+00,1.162372596578126007e+02,2.183163031937714891e+02,4.100000000000000000e+01
8.674407596829285083e+00,1.878195544496380043e+00,2.183163031937716312e+02,1.162372596578121602e+02,4.100000000000000000e+01
8.674407596829285083e+00,1.878195544496374492e+00,1.162372596578124302e+02,2.183163031937714891e+02,4.100000000000000000e+01
9.442332660840140335e+00,1.920088287616477318e+00,2.286255174339861185e+02,1.190703151039960375e+02,3.700000000000000000e+01
9.442332660840140335e+00,1.920088287616476874e+00,1.190703151039959948e+02,2.286255174339860048e+02,3.700000000000000000e+01
9.442332660840140335e+00,1.920088287616476430e+00,2.286255174339859479e+02,1.190703151039959948e+02,3.700000000000000000e+01
9.442332660840140335e+00,1.920088287616476874e+00,1.190703151039959948e+02,2.286255174339860048e+02,3.700000000000000000e+01
9.784147172271273618e+00,1.310882716830017447e+00,2.035102986178078197e+02,1.552467631199969844e+02,3.800000000000000000e+01
9.784147172271273618e+00,1.310882716830015893e+00,1.552467631199972686e+02,2.035102986178079334e+02,3.800000000000000000e+01
9.784147172271273618e+00,1.310882716830015893e+00,2.035102986178075355e+02,1.552467631199969560e+02,3.800000000000000000e+01
9.784147172271273618e+00,1.310882716830017225e+00,1.552467631199970697e+02,2.035102986178079050e+02,3.800000000000000000e+01
1.330975031598529057e+01,3.207599305787347976e+00,1.641386835756517826e+02,5.264911274901097613e+02,4.900000000000000000e+01
1.330975031598529057e+01,3.207599305787348865e+00,5.264911274901105571e+02,1.641386835756519531e+02,4.900000000000000000e+01
1.330975031598529057e+01,3.207599305787343980e+00,1.641386835756521236e+02,5.264911274901102161e+02,4.900000000000000000e+01
1.330975031598529057e+01,3.207599305787351085e+00,5.264911274901096476e+02,1.641386835756515552e+02,4.900000000000000000e+01
1.090321665585586430e+01,1.449720970871216874e+00,2.142679650249601480e+02,1.477994519843323928e+02,3.600000000000000000e+01
1.090321665585586430e+01,1.449720970871215320e+00,1.477994519843325349e+02,2.142679650249601195e+02,3.600000000000000000e+01
1.090321665585586430e+01,1.449720970871216652e+00,2.142679650249601764e+02,1.477994519843324213e+02,3.600000000000000000e+01
1.090321665585586430e+01,1.449720970871217984e+00,1.477994519843323076e+02,2.142679650249602048e+02,3.600000000000000000e+01
9.476770282332603657e+00,1.952336175130268803e+00,2.019790853312450736e+02,1.034550749528411018e+02,4.600000000000000000e+01
9.476770282332603657e+00,1.952336175130268137e+00,1.034550749528411018e+02,2.019790853312449883e+02,4.600000000000000000e+01
9.476770282332603657e+00,1.952336175130268803e+00,2.019790853312450167e+02,1.034550749528410734e+02,4.600000000000000000e+01
9.476770282332603657e+00,1.952336175130270135e+00,1.034550749528409881e+02,2.019790853312449883e+02,4.600000000000000000e+01
1.013478359956879871e+01,1.968630208543379556e+00,2.439342199521668135e+02,1.239106353715142745e+02,3.600000000000000000e+01
1.013478359956879871e+01,1.968630208543379112e+00,1.239106353715141324e+02,2.439342199521665009e+02,3.600000000000000000e+01
1.013478359956879871e+01,1.968630208543380222e+00,2.439342199521667851e+02,1.239106353715142177e+02,3.600000000000000000e+01
1.013478359956879871e+01,1.968630208543377336e+00,1.239106353715142887e+02,2.439342199521665577e+02,3.600000000000000000e+01
8.709758358411054502e+00,2.273123510722157903e+00,2.605400495890501134e+02,1.146176388392895120e+02,4.100000000000000000e+01
8.709758358411054502e+00,2.273123510722158347e+00,1.146176388392893841e+02,2.605400495890498860e+02,4.100000000000000000e+01
8.709758358411054502e+00,2.273123510722156126e+00,2.605400495890499428e+02,1.146176388392895262e+02,4.100000000000000000e+01
8.709758358411054502e+00,2.273123510722157015e+00,1.146176388392894410e+02,2.605400495890498860e+02,4.100000000000000000e+01
